land,ars,gemeindename,normalized_name,bare_stem,plz,lat,lon,source
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60433,50.1605,8.6684,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60435,50.1544,8.6912,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60437,50.1924,8.6753,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60438,50.1787,8.632,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60439,50.1605,8.6337,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60486,50.1162,8.6365,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60487,50.1257,8.6414,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60488,50.1416,8.6155,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60489,50.1252,8.6088,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60528,50.0837,8.644,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60529,50.0841,8.5916,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60549,50.0413,8.5702,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60594,50.1039,8.6886,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60596,50.0974,8.6735,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60598,50.09,8.6816,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,60599,50.096,8.7111,geonames
HE,,Bad Homburg vor der Höhe,bad homburg vor der hoehe,bad homburg vor der hoehe,61348,50.2265,8.612,geonames
HE,,Bad Homburg vor der Höhe,bad homburg vor der hoehe,bad homburg vor der hoehe,61350,50.2377,8.6024,geonames
HE,,Bad Homburg vor der Höhe,bad homburg vor der hoehe,bad homburg vor der hoehe,61352,50.2167,8.6167,geonames
HE,,Offenbach,offenbach,offenbach,63067,50.1069,8.7344,geonames
HE,,Offenbach,offenbach,offenbach,63069,50.0894,8.7494,geonames
HE,,Offenbach,offenbach,offenbach,63071,50.0993,8.7852,geonames
HE,,Offenbach,offenbach,offenbach,63073,50.1,8.7667,geonames
HE,,Offenbach,offenbach,offenbach,63075,50.123,8.7921,geonames
HE,,Hanau,hanau,hanau,63405,50.1333,8.9167,geonames
HE,,Hanau,hanau,hanau,63452,50.1442,8.9169,geonames
HE,,Hanau,hanau,hanau,63454,50.1391,8.8864,geonames
HE,,Hanau,hanau,hanau,63456,50.1139,8.9107,geonames
HE,,Hanau,hanau,hanau,63457,50.1063,8.9495,geonames
HE,,Darmstadt,darmstadt,darmstadt,64285,49.8591,8.6486,geonames
HE,,Darmstadt,darmstadt,darmstadt,64287,49.8676,8.6644,geonames
HE,,Darmstadt,darmstadt,darmstadt,64289,49.8972,8.6809,geonames
HE,,Darmstadt,darmstadt,darmstadt,64291,49.9111,8.6573,geonames
HE,,Darmstadt,darmstadt,darmstadt,64293,49.8875,8.6446,geonames
HE,,Darmstadt,darmstadt,darmstadt,64295,49.8611,8.6373,geonames
HE,,Darmstadt,darmstadt,darmstadt,64297,49.8192,8.6449,geonames
HE,,Beerfelden,beerfelden,beerfelden,64743,49.5686,8.9744,geonames
HE,,Hesseneck,hesseneck,hesseneck,64754,49.5699,9.0629,geonames
HE,,Rothenberg,rothenberg,rothenberg,64757,49.4992,8.9192,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65185,50.0773,8.2424,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65187,50.0691,8.2254,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65189,50.071,8.2565,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65191,50.0876,8.2797,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65193,50.0896,8.2428,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65195,50.1095,8.1967,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65197,50.0794,8.2157,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65199,50.0734,8.196,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65201,50.0441,8.2036,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65203,50.045,8.2453,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65205,50.0613,8.3442,geonames
HE,,Wiesbaden,wiesbaden,wiesbaden,65207,50.123,8.3018,geonames
HE,,Taunusstein,taunusstein,taunusstein,65219,50.15,8.15,geonames
HE,,Taunusstein,taunusstein,taunusstein,65220,50.15,8.15,geonames
HE,,Taunusstein,taunusstein,taunusstein,65221,50.15,8.15,geonames
HE,,Taunusstein,taunusstein,taunusstein,65222,50.15,8.15,geonames
HE,,Taunusstein,taunusstein,taunusstein,65223,50.15,8.15,geonames
HE,,Taunusstein,taunusstein,taunusstein,65224,50.15,8.15,geonames
HE,,Eltville am Rhein,eltville am rhein,eltville,65344,50.0333,8.1167,geonames
HE,,Eltville am Rhein,eltville am rhein,eltville,65345,50.0333,8.1167,geonames
HE,,Eltville am Rhein,eltville am rhein,eltville,65346,50.0333,8.1167,geonames
HE,,Eltville am Rhein,eltville am rhein,eltville,65347,50.0132,8.0615,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,65929,50.1045,8.5389,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,65931,50.091,8.5044,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,65933,50.0979,8.5999,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,65934,50.1027,8.5749,geonames
HE,,Frankfurt am Main,frankfurt am main,frankfurt,65936,50.1207,8.5663,geonames
HE,,Marburg,marburg,marburg,35039,50.8098,8.7773,geonames
HE,,Marburg,marburg,marburg,35041,50.8165,8.7513,geonames
HE,,Marburg,marburg,marburg,35043,50.7765,8.7645,geonames
HE,,Gießen,giessen,giessen,35392,50.5669,8.6538,geonames
HE,,Gießen,giessen,giessen,35394,50.5746,8.7135,geonames
HE,,Gießen,giessen,giessen,35396,50.6165,8.7044,geonames
HE,,Gießen,giessen,giessen,35398,50.5833,8.65,geonames
HE,,Wetzlar,wetzlar,wetzlar,35576,50.5665,8.5247,geonames
HE,,Wetzlar,wetzlar,wetzlar,35579,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35580,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35581,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35582,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35583,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35584,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35585,50.55,8.5,geonames
HE,,Wetzlar,wetzlar,wetzlar,35586,50.55,8.5,geonames
HE,,Dillenburg,dillenburg,dillenburg,35684,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35685,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35686,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35687,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35688,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35689,50.7333,8.2833,geonames
HE,,Dillenburg,dillenburg,dillenburg,35690,50.7333,8.2833,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65550,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65551,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65552,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65553,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65554,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65555,50.3833,8.05,geonames
HE,,Limburg an der Lahn,limburg an der lahn,limburg,65556,50.3833,8.05,geonames
HE,,Kassel,kassel,kassel,34119,51.3152,9.4647,geonames
HE,,Kassel,kassel,kassel,34121,51.3056,9.4652,geonames
HE,,Kassel,kassel,kassel,34123,51.2988,9.5297,geonames
HE,,Kassel,kassel,kassel,34125,51.3195,9.5163,geonames
HE,,Kassel,kassel,kassel,34127,51.3355,9.4913,geonames
HE,,Kassel,kassel,kassel,34128,51.336,9.4457,geonames
HE,,Kassel,kassel,kassel,34130,51.3247,9.4466,geonames
HE,,Kassel,kassel,kassel,34131,51.3173,9.4227,geonames
HE,,Kassel,kassel,kassel,34132,51.3167,9.5,geonames
HE,,Kassel,kassel,kassel,34134,51.2878,9.4705,geonames
HE,,Fulda,fulda,fulda,36039,50.5732,9.6824,geonames
HE,,Fulda,fulda,fulda,36041,50.5569,9.6431,geonames
HE,,Fulda,fulda,fulda,36043,50.5345,9.6922,geonames
HE,,Witzenhausen,witzenhausen,witzenhausen,37214,51.3333,9.8667,geonames
HE,,Witzenhausen,witzenhausen,witzenhausen,37215,51.3333,9.8667,geonames
HE,,Witzenhausen,witzenhausen,witzenhausen,37216,51.3333,9.8667,geonames
HE,,Witzenhausen,witzenhausen,witzenhausen,37217,51.3333,9.8667,geonames
HE,,Witzenhausen,witzenhausen,witzenhausen,37218,51.3333,9.8667,geonames
HH,,Hamburg,hamburg,hamburg,20095,53.5521,10.0004,geonames
HH,,Hamburg,hamburg,hamburg,20097,53.5481,10.0194,geonames
HH,,Hamburg Hamburg-Altstadt,hamburg hamburg-altstadt,hamburg hamburg-altstadt,20099,53.5453,9.9953,geonames
HH,,Hamburg,hamburg,hamburg,20144,53.574,9.9747,geonames
HH,,Hamburg,hamburg,hamburg,20146,53.5666,9.98,geonames
HH,,Hamburg Harvestehude,hamburg harvestehude,hamburg harvestehude,20148,53.5764,9.9867,geonames
HH,,Hamburg Rotherbaum,hamburg rotherbaum,hamburg rotherbaum,20149,53.5694,9.9853,geonames
HH,,Hamburg,hamburg,hamburg,20249,53.5894,9.9897,geonames
HH,,Hamburg Alsterdorf,hamburg alsterdorf,hamburg alsterdorf,20251,53.6108,10.0131,geonames
HH,,Hamburg Lokstedt,hamburg lokstedt,hamburg lokstedt,20253,53.6031,9.9564,geonames
HH,,Hamburg,hamburg,hamburg,20255,53.5767,9.949,geonames
HH,,Hamburg Eimsbüttel,hamburg eimsbuettel,hamburg eimsbuettel,20257,53.5725,9.9497,geonames
HH,,Hamburg Eimsbüttel,hamburg eimsbuettel,hamburg eimsbuettel,20259,53.5725,9.9497,geonames
HH,,Hamburg Sankt Pauli,hamburg sankt pauli,hamburg sankt pauli,20354,53.5511,9.97,geonames
HH,,Hamburg Neustadt,hamburg neustadt,hamburg neustadt,20355,53.5497,9.9794,geonames
HH,,Hamburg,hamburg,hamburg,20357,53.5642,9.9679,geonames
HH,,Hamburg Altona-Altstadt,hamburg altona-altstadt,hamburg altona-altstadt,20359,53.5503,9.9353,geonames
HH,,Hamburg Neustadt,hamburg neustadt,hamburg neustadt,20457,53.5497,9.9794,geonames
HH,,Hamburg Hamburg-Altstadt,hamburg hamburg-altstadt,hamburg hamburg-altstadt,20459,53.5453,9.9953,geonames
HH,,Hamburg Borgfelde,hamburg borgfelde,hamburg borgfelde,20535,53.555,10.0333,geonames
HH,,Hamburg Hamm-Süd,hamburg hamm-sued,hamburg hamm-sued,20537,53.5486,10.0511,geonames
HH,,Hamburg Kleiner Grasbrook,hamburg kleiner grasbrook,hamburg kleiner grasbrook,20539,53.5297,9.9883,geonames
HH,,Hamburg,hamburg,hamburg,21029,53.4826,10.2211,geonames
HH,,Hamburg Bergedorf,hamburg bergedorf,hamburg bergedorf,21031,53.4858,10.2267,geonames
HH,,Hamburg,hamburg,hamburg,21033,53.5053,10.1518,geonames
HH,,Hamburg Allermöhe,hamburg allermoehe,hamburg allermoehe,21035,53.4836,10.125,geonames
HH,,Hamburg Spadenland,hamburg spadenland,hamburg spadenland,21037,53.4814,10.0664,geonames
HH,,Hamburg Harburg,hamburg harburg,hamburg harburg,21073,53.4592,9.9806,geonames
HH,,Hamburg Hausbruch,hamburg hausbruch,hamburg hausbruch,21075,53.4703,9.8933,geonames
HH,,Hamburg Sinstorf,hamburg sinstorf,hamburg sinstorf,21077,53.4208,9.9875,geonames
HH,,Hamburg Neuland,hamburg neuland,hamburg neuland,21079,53.4672,10.0297,geonames
HH,,Hamburg Steinwerder,hamburg steinwerder,hamburg steinwerder,21107,53.5392,9.9614,geonames
HH,,Hamburg,hamburg,hamburg,21109,53.5007,10.0137,geonames
HH,,Hamburg Waltershof,hamburg waltershof,hamburg waltershof,21129,53.5292,9.9214,geonames
HH,,Hamburg,hamburg,hamburg,21147,53.4842,9.8512,geonames
HH,,Hamburg Hausbruch,hamburg hausbruch,hamburg hausbruch,21149,53.4703,9.8933,geonames
HH,,Hamburg,hamburg,hamburg,22041,53.5741,10.076,geonames
HH,,Hamburg Tonndorf,hamburg tonndorf,hamburg tonndorf,22043,53.5869,10.1175,geonames
HH,,Hamburg,hamburg,hamburg,22045,53.5829,10.1268,geonames
HH,,Hamburg Wandsbek,hamburg wandsbek,hamburg wandsbek,22047,53.5794,10.0864,geonames
HH,,Hamburg,hamburg,hamburg,22049,53.5808,10.0594,geonames
HH,,Hamburg Uhlenhorst,hamburg uhlenhorst,hamburg uhlenhorst,22081,53.5714,10.0189,geonames
HH,,Hamburg,hamburg,hamburg,22083,53.575,10.0342,geonames
HH,,Hamburg Uhlenhorst,hamburg uhlenhorst,hamburg uhlenhorst,22085,53.5714,10.0189,geonames
HH,,Hamburg Hamm-Nord,hamburg hamm-nord,hamburg hamm-nord,22087,53.5603,10.0511,geonames
HH,,Hamburg Eilbek,hamburg eilbek,hamburg eilbek,22089,53.5661,10.0475,geonames
HH,,Hamburg,hamburg,hamburg,22111,53.5401,10.1031,geonames
HH,,Hamburg Billstedt,hamburg billstedt,hamburg billstedt,22115,53.5411,10.1242,geonames
HH,,Hamburg,hamburg,hamburg,22117,53.5389,10.128,geonames
HH,,Hamburg Billstedt,hamburg billstedt,hamburg billstedt,22119,53.5411,10.1242,geonames
HH,,Hamburg,hamburg,hamburg,22143,53.6063,10.1669,geonames
HH,,Hamburg Rahlstedt,hamburg rahlstedt,hamburg rahlstedt,22147,53.6072,10.1606,geonames
HH,,Hamburg Tonndorf,hamburg tonndorf,hamburg tonndorf,22149,53.5869,10.1175,geonames
HH,,Hamburg,hamburg,hamburg,22159,53.6153,10.1162,geonames
HH,,Hamburg Bramfeld,hamburg bramfeld,hamburg bramfeld,22175,53.6122,10.0886,geonames
HH,,Hamburg,hamburg,hamburg,22177,53.6057,10.0691,geonames
HH,,Hamburg Bramfeld,hamburg bramfeld,hamburg bramfeld,22179,53.6122,10.0886,geonames
HH,,Hamburg,hamburg,hamburg,22297,53.6023,10.0252,geonames
HH,,Hamburg Winterhude,hamburg winterhude,hamburg winterhude,22299,53.5953,10.0122,geonames
HH,,Hamburg,hamburg,hamburg,22301,53.5843,10.003,geonames
HH,,Hamburg Barmbek-Nord,hamburg barmbek-nord,hamburg barmbek-nord,22303,53.5961,10.0511,geonames
HH,,Hamburg,hamburg,hamburg,22305,53.5886,10.0483,geonames
HH,,Hamburg Barmbek-Nord,hamburg barmbek-nord,hamburg barmbek-nord,22307,53.5961,10.0511,geonames
HH,,Hamburg,hamburg,hamburg,22309,53.6068,10.0474,geonames
HH,,Hamburg Ohlsdorf,hamburg ohlsdorf,hamburg ohlsdorf,22335,53.6219,10.0411,geonames
HH,,Hamburg,hamburg,hamburg,22337,53.6283,10.0347,geonames
HH,,Hamburg Hummelsbüttel,hamburg hummelsbuettel,hamburg hummelsbuettel,22339,53.6539,10.0486,geonames
HH,,Hamburg,hamburg,hamburg,22359,53.6556,10.1656,geonames
HH,,Hamburg Bramfeld,hamburg bramfeld,hamburg bramfeld,22391,53.6122,10.0886,geonames
HH,,Hamburg Wellingsbüttel,hamburg wellingsbuettel,hamburg wellingsbuettel,22393,53.6431,10.0897,geonames
HH,,Hamburg Sasel,hamburg sasel,hamburg sasel,22395,53.6522,10.1169,geonames
HH,,Hamburg Duvenstedt,hamburg duvenstedt,hamburg duvenstedt,22397,53.7067,10.0944,geonames
HH,,Hamburg Hummelsbüttel,hamburg hummelsbuettel,hamburg hummelsbuettel,22399,53.6539,10.0486,geonames
HH,,Hamburg,hamburg,hamburg,22415,53.6446,10.0078,geonames
HH,,Hamburg Hummelsbüttel,hamburg hummelsbuettel,hamburg hummelsbuettel,22417,53.6539,10.0486,geonames
HH,,Hamburg,hamburg,hamburg,22419,53.6663,10.0057,geonames
HH,,Hamburg Niendorf,hamburg niendorf,hamburg niendorf,22453,53.6186,9.9611,geonames
HH,,Hamburg,hamburg,hamburg,22455,53.6407,9.955,geonames
HH,,Hamburg Niendorf,hamburg niendorf,hamburg niendorf,22457,53.6186,9.9611,geonames
HH,,Hamburg,hamburg,hamburg,22459,53.6242,9.9235,geonames
HH,,Hamburg Eidelstedt,hamburg eidelstedt,hamburg eidelstedt,22523,53.605,9.9161,geonames
HH,,Hamburg,hamburg,hamburg,22525,53.592,9.9198,geonames
HH,,Hamburg Lokstedt,hamburg lokstedt,hamburg lokstedt,22527,53.6031,9.9564,geonames
HH,,Hamburg,hamburg,hamburg,22529,53.6021,9.9589,geonames
HH,,Hamburg Bahrenfeld,hamburg bahrenfeld,hamburg bahrenfeld,22547,53.5697,9.9092,geonames
HH,,Hamburg,hamburg,hamburg,22549,53.5824,9.8556,geonames
HH,,Hamburg Rissen,hamburg rissen,hamburg rissen,22559,53.5847,9.7564,geonames
HH,,Hamburg,hamburg,hamburg,22587,53.5652,9.8,geonames
HH,,Hamburg Sülldorf,hamburg suelldorf,hamburg suelldorf,22589,53.5856,9.7989,geonames
HH,,Hamburg,hamburg,hamburg,22605,53.5512,9.8846,geonames
HH,,Hamburg Nienstedten,hamburg nienstedten,hamburg nienstedten,22607,53.55,9.8631,geonames
HH,,Hamburg Osdorf,hamburg osdorf,hamburg osdorf,22609,53.5736,9.8522,geonames
HH,,Hamburg,hamburg,hamburg,22761,53.566,9.9116,geonames
HH,,Hamburg,hamburg,hamburg,22763,53.552,9.9084,geonames
HH,,Hamburg Altona-Nord,hamburg altona-nord,hamburg altona-nord,22765,53.5614,9.9447,geonames
HH,,Hamburg,hamburg,hamburg,22767,53.5509,9.9425,geonames
HH,,Hamburg,hamburg,hamburg,22769,53.5625,9.9573,geonames
MV,,Neubrandenburg,neubrandenburg,neubrandenburg,17034,53.5761,13.2797,geonames
MV,,Neubrandenburg,neubrandenburg,neubrandenburg,17036,53.5537,13.2969,geonames
MV,,Feldberger Seenlandschaft,feldberger seenlandschaft,feldberger seenlandschaft,17259,53.3391,13.4188,geonames
MV,,Greifswald,greifswald,greifswald,17491,54.083,13.4058,geonames
MV,,Greifswald,greifswald,greifswald,17493,54.0902,13.4464,geonames
MV,,Rostock,rostock,rostock,18057,54.0872,12.1062,geonames
MV,,Rostock,rostock,rostock,18106,54.0833,12.1333,geonames
MV,,Rostock,rostock,rostock,18109,54.1471,12.0689,geonames
MV,,Rostock,rostock,rostock,18119,54.0833,12.1333,geonames
MV,,Rostock,rostock,rostock,18146,54.1282,12.1761,geonames
MV,,Rostock,rostock,rostock,18147,54.1243,12.1243,geonames
MV,,Neubukow,neubukow,neubukow,18231,54.0319,11.6725,geonames
MV,,Stralsund,stralsund,stralsund,18435,54.3272,13.0642,geonames
MV,,Stralsund,stralsund,stralsund,18437,54.3041,13.046,geonames
MV,,Schwerin,schwerin,schwerin,19055,53.6441,11.4103,geonames
MV,,Schwerin,schwerin,schwerin,19057,53.6382,11.3766,geonames
MV,,Schwerin,schwerin,schwerin,19059,53.641,11.3905,geonames
MV,,Schwerin,schwerin,schwerin,19061,53.5992,11.404,geonames
MV,,Schwerin,schwerin,schwerin,19063,53.6007,11.4433,geonames
MV,,Ostseebad Boltenhagen,ostseebad boltenhagen,ostseebad boltenhagen,23944,53.9878,11.2019,geonames
MV,,Wismar,wismar,wismar,23966,53.892,11.4636,geonames
NI,,Seevetal,seevetal,seevetal,21217,53.4193,10.0211,geonames
NI,,Seevetal,seevetal,seevetal,21220,53.3661,10.048,geonames
NI,,Lüneburg,lueneburg,lueneburg,21337,53.2558,10.4398,geonames
NI,,Lüneburg,lueneburg,lueneburg,21339,53.2604,10.3968,geonames
NI,,Stade,stade,stade,21680,53.5908,9.4848,geonames
NI,,Stade,stade,stade,21683,53.6,9.4833,geonames
NI,,Geversdorf,geversdorf,geversdorf,21784,53.8,9.0833,geonames
NI,,Oldenburg,oldenburg,oldenburg,26121,53.1599,8.205,geonames
NI,,Oldenburg,oldenburg,oldenburg,26122,53.1407,8.2171,geonames
NI,,Oldenburg,oldenburg,oldenburg,26123,53.1567,8.2333,geonames
NI,,Oldenburg,oldenburg,oldenburg,26125,53.1698,8.225,geonames
NI,,Oldenburg,oldenburg,oldenburg,26127,53.1684,8.2106,geonames
NI,,Oldenburg,oldenburg,oldenburg,26129,53.1547,8.1706,geonames
NI,,Oldenburg,oldenburg,oldenburg,26131,53.131,8.1828,geonames
NI,,Oldenburg,oldenburg,oldenburg,26133,53.1156,8.2159,geonames
NI,,Oldenburg,oldenburg,oldenburg,26135,53.1267,8.2384,geonames
NI,,Wilhelmshaven,wilhelmshaven,wilhelmshaven,26384,53.5395,8.1441,geonames
NI,,Wilhelmshaven,wilhelmshaven,wilhelmshaven,26386,53.5568,8.1266,geonames
NI,,Wilhelmshaven,wilhelmshaven,wilhelmshaven,26388,53.577,8.1021,geonames
NI,,Wilhelmshaven,wilhelmshaven,wilhelmshaven,26389,53.5241,8.0867,geonames
NI,,Aurich,aurich,aurich,26605,53.4839,7.5151,geonames
NI,,Aurich,aurich,aurich,26607,53.4839,7.5151,geonames
NI,,Emden,emden,emden,26723,53.3667,7.2167,geonames
NI,,Emden,emden,emden,26725,53.3528,7.2184,geonames
NI,,Stadland,stadland,stadland,26936,53.3833,8.3833,geonames
NI,,Stadland,stadland,stadland,26937,53.3833,8.3833,geonames
NI,,Cuxhaven,cuxhaven,cuxhaven,27474,53.8555,8.6773,geonames
NI,,Cuxhaven,cuxhaven,cuxhaven,27476,53.861,8.6483,geonames
NI,,Cuxhaven,cuxhaven,cuxhaven,27478,53.8187,8.664,geonames
NI,,Köhlen,koehlen,koehlen,27624,53.5411,8.8752,geonames
NI,,Nordholz,nordholz,nordholz,27637,53.7833,8.6,geonames
NI,,Wremen,wremen,wremen,27638,53.65,8.5167,geonames
NI,,Delmenhorst,delmenhorst,delmenhorst,27751,53.048,8.6606,geonames
NI,,Delmenhorst,delmenhorst,delmenhorst,27753,53.0628,8.6236,geonames
NI,,Delmenhorst,delmenhorst,delmenhorst,27755,53.0275,8.6385,geonames
NI,,Celle,celle,celle,29223,52.6333,10.0842,geonames
NI,,Celle,celle,celle,29225,52.6122,10.0402,geonames
NI,,Celle,celle,celle,29227,52.611,10.0993,geonames
NI,,Celle,celle,celle,29229,52.6167,10.0833,geonames
NI,,Unterlüß,unterluess,unterluess,29345,52.8347,10.2969,geonames
NI,,Habighorst,habighorst,habighorst,29359,52.7086,10.2274,geonames
NI,,Höfer,hoefer,hoefer,29361,52.6833,10.25,geonames
NI,,Wittingen,wittingen,wittingen,29379,52.7333,10.7167,geonames
NI,,Wieren,wieren,wieren,29568,52.8853,10.6587,geonames
NI,,Stadensen,stadensen,stadensen,29596,52.8757,10.5562,geonames
NI,,Bomlitz,bomlitz,bomlitz,29699,52.9,9.65,geonames
NI,,Hannover,hannover,hannover,30161,52.3874,9.7465,geonames
NI,,Hannover,hannover,hannover,30163,52.3943,9.7475,geonames
NI,,Hannover,hannover,hannover,30165,52.4008,9.7217,geonames
NI,,Hannover,hannover,hannover,30167,52.3914,9.7083,geonames
NI,,Hannover,hannover,hannover,30169,52.3633,9.748,geonames
NI,,Hannover,hannover,hannover,30171,52.3697,9.7521,geonames
NI,,Hannover,hannover,hannover,30173,52.3586,9.7558,geonames
NI,,Hannover,hannover,hannover,30175,52.3667,9.7167,geonames
NI,,Hannover,hannover,hannover,30177,52.3973,9.7707,geonames
NI,,Hannover,hannover,hannover,30179,52.4137,9.7544,geonames
NI,,Hannover,hannover,hannover,30419,52.414,9.6603,geonames
NI,,Hannover,hannover,hannover,30449,52.3685,9.7082,geonames
NI,,Hannover,hannover,hannover,30451,52.3751,9.7094,geonames
NI,,Hannover,hannover,hannover,30453,52.3665,9.6815,geonames
NI,,Hannover,hannover,hannover,30455,52.3574,9.671,geonames
NI,,Hannover,hannover,hannover,30457,52.3288,9.7001,geonames
NI,,Hannover,hannover,hannover,30459,52.3425,9.7153,geonames
NI,,Hannover,hannover,hannover,30519,52.3398,9.7743,geonames
NI,,Hannover,hannover,hannover,30521,52.3667,9.7167,geonames
NI,,Hannover,hannover,hannover,30539,52.339,9.8288,geonames
NI,,Hannover,hannover,hannover,30559,52.3613,9.8344,geonames
NI,,Hannover,hannover,hannover,30625,52.3795,9.8075,geonames
NI,,Hannover,hannover,hannover,30627,52.3667,9.7167,geonames
NI,,Hannover,hannover,hannover,30629,52.3895,9.8502,geonames
NI,,Hannover,hannover,hannover,30655,52.4026,9.7939,geonames
NI,,Hannover,hannover,hannover,30657,52.4265,9.7921,geonames
NI,,Hannover,hannover,hannover,30659,52.4097,9.808,geonames
NI,,Hannover,hannover,hannover,30669,52.3667,9.7167,geonames
NI,,Garbsen,garbsen,garbsen,30826,52.4759,9.5359,geonames
NI,,Garbsen,garbsen,garbsen,30827,52.4353,9.611,geonames
NI,,Langenhagen,langenhagen,langenhagen,30851,52.4378,9.7432,geonames
NI,,Langenhagen,langenhagen,langenhagen,30855,52.4402,9.6655,geonames
NI,,Banteln,banteln,banteln,31029,52.0667,9.75,geonames
NI,,Betheln,betheln,betheln,31032,52.1143,9.794,geonames
NI,,Brüggen,brueggen,brueggen,31033,52.0425,9.7745,geonames
NI,,Rheden,rheden,rheden,31039,52.0578,9.7871,geonames
NI,,Everode,everode,everode,31085,51.95,9.9167,geonames
NI,,Winzenburg,winzenburg,winzenburg,31088,51.9333,9.9333,geonames
NI,,Coppengrave,coppengrave,coppengrave,31091,51.9833,9.7333,geonames
NI,,Hoyershausen,hoyershausen,hoyershausen,31093,52.0189,9.7535,geonames
NI,,Marienhagen,marienhagen,marienhagen,31094,52.0372,9.6869,geonames
NI,,Weenzen,weenzen,weenzen,31096,52.0333,9.6667,geonames
NI,,Harbarnsen,harbarnsen,harbarnsen,31097,51.9833,9.9667,geonames
NI,,Woltershausen,woltershausen,woltershausen,31099,51.9833,9.95,geonames
NI,,Hildesheim,hildesheim,hildesheim,31135,52.1647,9.9768,geonames
NI,,Hildesheim,hildesheim,hildesheim,31137,52.1603,9.9331,geonames
NI,,Hildesheim,hildesheim,hildesheim,31139,52.141,9.9407,geonames
NI,,Hildesheim,hildesheim,hildesheim,31141,52.1353,9.9713,geonames
NI,,Sehlem,sehlem,sehlem,31196,52.0124,9.9759,geonames
NI,,Peine,peine,peine,31226,52.3143,10.2336,geonames
NI,,Peine,peine,peine,31228,52.3395,10.2492,geonames
NI,,Lahstedt,lahstedt,lahstedt,31246,52.25,10.2167,geonames
NI,,Hameln,hameln,hameln,31787,52.115,9.3388,geonames
NI,,Hameln,hameln,hameln,31789,52.0988,9.395,geonames
NI,,Göttingen,goettingen,goettingen,37073,51.5364,9.939,geonames
NI,,Göttingen,goettingen,goettingen,37075,51.5509,9.9328,geonames
NI,,Göttingen,goettingen,goettingen,37077,51.5604,9.9319,geonames
NI,,Göttingen,goettingen,goettingen,37079,51.5333,9.9333,geonames
NI,,Göttingen,goettingen,goettingen,37081,51.5335,9.8993,geonames
NI,,Göttingen,goettingen,goettingen,37085,51.5333,9.9333,geonames
NI,,Sankt Andreasberg,sankt andreasberg,sankt andreasberg,37444,51.71,10.5187,geonames
