clinic_id,name,town,operator,landkreis,regierungsbezirk,status,versorgungsstufe,traegerart,beds,day_places,fachrichtungen,parse_quality,source,website,careers_url,ats_type
37208,Psychiatrische Klinik Cham,Cham,Medizinische Einrichtungen des Bezirks Oberpfalz - KU (AöR),Landkreis Cham,Oberpfalz,Plan-KH,Fachkrankenhaus,oeffentlich,50,42,KJP|PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
37301,Klinikum Neumarkt,Neumarkt i.d.OPf.,"KU Kliniken des Landkreises Neumarkt i.d. OPf., AöR",Landkreis Neumarkt i. d. OPf.,Oberpfalz,Plan-KH,Schwerpunkt (II),oeffentlich,485,31,CHI|GUG|HNO|INN|NCH|NEU|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-neumarkt.de,https://www.klinikum-neumarkt.de/karriere/stellenangebote,dvinci
37304,Klinik für Psychosomatische Medizin und Psychotherapie,Parsberg,Medizinische Einrichtungen des Bezirks Oberpfalz - KU (AöR),Landkreis Neumarkt i.d. OPf.,Oberpfalz,Bedarfsfeststellung,-,oeffentlich,0,0,,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
37404,Bezirkskranken-haus Wöllershof,Störnstein,Medizinische Einrichtungen des Bezirks Oberpfalz - KU (AöR),Landkreis Neustadt a. d. Waldnaab,Oberpfalz,Plan-KH,Fachkrankenhaus,oeffentlich,193,25,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.medbo.de,https://www.medbo.de/karriere/jobsmedbo,typo3_jobs
37501,Kreisklinik Wörth a.d. Donau,Wörth an der Donau,Landkreis Regensburg,Landkreis Regensburg,Oberpfalz,Plan-KH,Grundversorgung (I),oeffentlich,125,0,CHI|GYN|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kreisklinik-woerth.de,https://www.kreisklinik-woerth.de/stellenangebote/,
37504,Caritas-Krankenhaus St. Maria,Donaustauf,Caritas Krankenhaus St. Maria gGmbH,Landkreis Regensburg,Oberpfalz,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,120,0,INN|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
37601,St. Barbara Krankenhaus Schwandorf,Schwandorf,Barmherzige Brüder gemeinnützige Krankenhaus GmbH,Landkreis Schwandorf,Oberpfalz,Plan-KH,Grundversorgung (I),freigemeinnuetzig,267,0,CHI|GUG|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://barmherzige-schwandorf.de,https://www.barmherzige-bieten-zukunft.de/stellenmarkt/stellenboerse,typo3_jobs
37602,Asklepios Klinik im Städtedreieck,Burglengenfeld,Asklepios Südpfalzkliniken GmbH,Landkreis Schwandorf,Oberpfalz,Plan-KH,Grundversorgung (I),privat,120,0,CHI|GYN|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.asklepios.com,https://www.asklepios.com/karriere/jobs,
37607,Asklepios Orthopädische Klinik Lindenlohe,Schwandorf,Asklepios Klinik Lindenlohe GmbH,Landkreis Schwandorf,Oberpfalz,Plan-KH,Fachkrankenhaus,privat,70,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.asklepios.com,https://www.asklepios.com/karriere/jobs,
37608,Asklepios Klinik Oberviechtach,Oberviechtach,Asklepios Klinikum Bad Abbach GmbH,Landkreis Schwandorf,Oberpfalz,Plan-KH,Grundversorgung (I),privat,40,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.asklepios.com,https://www.asklepios.com/karriere/jobs,
37609,Passauer Wolf Nittenau - Klinik für Neurologie,Nittenau,Reha-Zentrum Nittenau GmbH,Landkreis Schwandorf,Oberpfalz,Plan-KH,Fachkrankenhaus,privat,17,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.passauerwolf.de,https://karriere.passauerwolf.de/,softgarden
37701,Krankenhaus Tirschenreuth,Tirschenreuth,Kliniken Nordoberpfalz AG,Landkreis Tirschenreuth,Oberpfalz,Plan-KH,Grundversorgung (I),oeffentlich,70,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kliniken-nordoberpfalz.de,,
37703,Krankenhaus Kemnath,Kemnath,Kliniken Nordoberpfalz AG,Landkreis Tirschenreuth,Oberpfalz,Plan-KH,Grundversorgung (I),oeffentlich,100,0,CHI|GYN|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kliniken-nordoberpfalz.de,,
46101,Klinikum Bamberg - Betriebsstätte am Bruderwald-,Bamberg,Sozialstiftung Bamberg,Kreisfreie Stadt Bamberg,Oberfranken,Plan-KH,Maximalversorgung (III),oeffentlich,911,61,AUG|CHI|GUG|HNO|HUG|INN|KIN|MKG|NCH|NEU|NUK|PSO|PSY|SON|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.sozialstiftung-bamberg.de,https://www.sozialstiftung-bamberg.de/stellenangebote/,dvinci
46103,Klinikum Bamberg - Betriebsstätte am Michelsberg-,Bamberg,Sozialstiftung Bamberg,Kreisfreie stadt bamberg,Oberfranken,Plan-KH,Maximalversorgung (III),oeffentlich,225,40,INN|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.sozialstiftung-bamberg.de,https://www.sozialstiftung-bamberg.de/stellenangebote/,dvinci
46110,Tagesklinik für KJP am Klinikum Bamberg - Betriebsstätte am Bruderwald-,Bamberg,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Kreisfreie Stadt Bamberg,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,12,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46201,Klinikum Bayreuth,Bayreuth,Klinikum Bayreuth GmbH,Kreisfreie Stadt Bayreuth,Oberfranken,Plan-KH,Maximalversorgung (III),oeffentlich,662,28,AUG|CHI|GUG|HCH|HNO|HUG|INN|KIN|NCH|NUK|STR|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-bayreuth.de,https://karriere.klinikum-bayreuth.de/,softgarden
46203,Bezirkskranken-haus Bayreuth,Bayreuth,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Kreisfreie Stadt Bayreuth,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,339,63,KJP|PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46204,Klinik Hohe Warte,Bayreuth,Klinikum Bayreuth GmbH,Kreisfreie Stadt Bayreuth,Oberfranken,Plan-KH,Maximalversorgung (III),oeffentlich,316,30,CHI|INN|MKG|NCH|NEU|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-bayreuth.de,https://karriere.klinikum-bayreuth.de/,softgarden
46301,Sana Klinikum Coburg,Coburg,Sana Kliniken Oberfranken Coburg GmbH,Kreisfreie Stadt Coburg,Oberfranken,Plan-KH,Schwerpunkt (II),privat,550,38,AUG|CHI|GUG|HNO|INN|KIN|MKG|NEU|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46306,Tagesklinik Coburg für PSY des Bezirksklinikum Obermain,Coburg,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Kreisfreie Stadt Coburg,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46307,Tagesklinik Coburg für KJP des BKH Bayreuth,Coburg,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Kreisfreie Stadt Coburg,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,12,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
46401,Sana Klinikum Hof,Hof,Sana Klinikum Hof GmbH,Kreisfreie Stadt Hof,Oberfranken,Plan-KH,Schwerpunkt (II),privat,465,22,CHI|GUG|INN|KIN|NCH|NEU|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.sana.de,https://www.sana.de/karriere,
46405,Tagesklinik Hof für KJP des BKH Bayreuth,Hof,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Kreisfreie Stadt hof,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,12,KJP,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47101,Juraklinik Scheßlitz,Scheßlitz,Gem. Krankenhausgesellschaft des Landkreises Bamberg mbH,Landkreis Bamberg,Oberfranken,Plan-KH,Grundversorgung (I),oeffentlich,130,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://gkg-bamberg.de,https://gkg-bamberg.de/offene-stellen/,
47102,Steigerwaldklinik Burgebrach,Burgebrach,Gem. Krankenhausgesellschaft des Landkreises Bamberg mbH,Landkreis bamberg,Oberfranken,Plan-KH,Grundversorgung (I),oeffentlich,128,8,CHI|INN|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://gkg-bamberg.de,https://gkg-bamberg.de/job/stationshilfen-m-w-in-teilzeit-oder-auf-minijob-basis/,
47201,Sana Klinik Pegnitz,Pegnitz,Sana Klinik Pegnitz GmbH,Landkreis Bayreuth,Oberfranken,Plan-KH,Grundversorgung (I),privat,100,0,CHI|GYN|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.sana.de,https://www.sana.de/karriere,
47301,Sana Klinikum Neustadt,Neustadt bei Coburg,Sana Kliniken Oberfranken Neustadt GmbH,Landkreis Coburg,Oberfranken,Plan-KH,Grundversorgung (I),privat,73,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47302,Medical Park Bad Rodach,Bad Rodach,Medical Park Bad Rodach GmbH & Co. KG,Landkreis Coburg,Oberfranken,Plan-KH,Fachkrankenhaus,privat,20,0,NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.medicalpark.de,https://karriere.medicalpark.de/,
47401,Klinikum Forchheim,Forchheim,Klinikum Forchheim - Fränkische Schweiz gGmbH,Landkreis Forchheim,Oberfranken,Plan-KH,Grundversorgung (I),oeffentlich,225,0,AUG|CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikumforchheim.de,https://www.klinikumforchheim.de/unser-klinikum/stellenangebote/,
47402,Klinik Fränkische Schweiz Ebermannstadt,Ebermannstadt,Klinikum Forchheim - Fränkische Schweiz gGmbH,Landkreis Forchheim,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,85,0,INN|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinik-fraenkische-schweiz.de,https://www.klinik-fraenkische-schweiz.de/herz/ueber_uns/stellenangebote,
47403,Psychiatrische Tagesklinik Bamberg Forchheim,Forchheim,Psychiatrische Tagesklinik Bamberg-Forchheim gGmbH,Landkreis Forchheim,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,30,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.sozialstiftung-bamberg.de,https://www.sozialstiftung-bamberg.de/stellenangebote/,dvinci
47501,Klinik Münchberg,Münchberg,"KU Kliniken HochFranken, AöR",Landkreis Hof,Oberfranken,Plan-KH,Grundversorgung (I),oeffentlich,220,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-hochfranken.de,https://jobs.kliniken-hochfranken.de/,softgarden
47502,Klinik Naila,Naila,"KU Kliniken HochFranken, AöR",Landkreis Hof,Oberfranken,Plan-KH,Grundversorgung (I),oeffentlich,165,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kliniken-hochfranken.de,https://jobs.kliniken-hochfranken.de/,softgarden
47503,Bezirksklinik Rehau Rehau Täger KU Gesundheitseinrichtungen des Bezirks Oberfranken,(GeBO),,Landkreis Hof,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,146,20,PSO|PSY,partial,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47504,Klinik am Park,Bad Steben,Rehaklinik am Park GmbH & Co. OHG,Landkreis Hof,Oberfranken,Plan-KH,Fachkrankenhaus,privat,31,0,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://ebel-kliniken.com,https://jobs.ebel-kliniken.com/jobs,talention
47601,HELIOS Frankenwaldklinik Kronach,Kronach,Frankenwaldklinik Kronach GmbH,Landkreis Kronach,Oberfranken,Plan-KH,Grundversorgung (I),privat,282,0,CHI|GUG|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.helios-gesundheit.de,https://www.helios-gesundheit.de/karriere/job/3bc89d91-7c4e-485d-ba7f-260fc7a5a378/,
47602,Tagesklinik Kronach für PSY des Bezirksklinikums Obermain,Kronach,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Landkreis Kronach,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,0,15,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47701,Klinikum Kulmbach,Kulmbach,Zweckverband Klinikum Kulmbach,Landkreis Kulmbach,Oberfranken,Plan-KH,Schwerpunkt (II),oeffentlich,540,6,AUG|CHI|GUG|HNO|INN|NCH|NEU|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-kulmbach.de,https://www.klinikum-kulmbach.de/beruf-ausbildung/stellenangebote.html,softgarden
47702,Fachklinik Stadtsteinach,Stadtsteinach,Zweckverband Klinikum Kulmbach,Landkreis Kulmbach,Oberfranken,Plan-KH,Schwerpunkt (II),oeffentlich,25,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-kulmbach.de,https://www.klinikum-kulmbach.de/beruf-ausbildung/stellenangebote.html,softgarden
47801,Sana Klinikum Lichtenfels,Lichtenfels,Sana Helmut-G.- Walther-Klinikum Lichtenfels GmbH,Landkreis Lichtenfels,Oberfranken,Plan-KH,Grundversorgung (I),privat,276,0,CHI|GUG|HNO|INN|NCH,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
47802,Bezirksklinikum Obermain,Ebensfeld,KU Gesundheitseinrichtungen des Bezirks Oberfranken (GeBO),Landkreis Lichtenfels,Oberfranken,Plan-KH,Fachkrankenhaus,oeffentlich,278,20,INN|KJP|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.gebo-med.de,https://www.gebo-med.de/karriere,softgarden
47805,Schön Klinik Bad Staffelstein,Bad Staffelstein,Schön Klinik Bad Staffelstein SE & Co. KG,Landkreis Lichtenfels,Oberfranken,Plan-KH,Fachkrankenhaus,privat,130,0,NEU|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.schoen-klinik.de,https://jobs.schoen-klinik.de/stellenangebote.html?search_mode=0&search_mode=job_filter_advanced&filter%5Bradius_search_range%5D=10,rexx
47901,Klinikum Fichtelgebirge Marktredwitz,Marktredwitz,"Klinikum Fichtelgebirge, AöR",Landkreis Wunsiedel i. Fichtelgebirge,Oberfranken,Plan-KH,Schwerpunkt (II),oeffentlich,300,0,CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-fichtelgebirge.de,https://karriere.klinikum-fichtelgebirge.de/de/stellenangebote/,softgarden
56101,ANregiomed Klinikum Ansbach,Ansbach,"ANregiomed gKU, AöR des Landkreises Ansbach und der Stadt Ansbach",Kreisfreie Stadt Ansbach,Mittelfranken,Plan-KH,Schwerpunkt (II),oeffentlich,360,22,AUG|CHI|GUG|HNO|INN|MKG|NCH|NEU|STR|URO|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.anregiomed.de,https://www.anregiomed.de/karriere-jobs/,umantis
56102,Bezirksklinikum Ansbach,Ansbach,"KU Bezirkskliniken Mittelfranken, AöR",Kreisfreie Stadt Ansbach,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,377,45,KJP|PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bezirkskliniken-mfr.de,https://jobs.bezirkskliniken-mfr.de/index.php?ac=start,
56103,Diakoneo Rangauklinik Ansbach,Ansbach,Diakoneo Rangauklinik Ansbach GmbH,Kreisfreie Stadt Ansbach,Mittelfranken,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,75,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.rangauklinik.de,https://www.rangauklinik.de/karriere,bite
56201,"Waldkrankenhaus St. Marien, Erlangen",Erlangen,Malteser Waldkrankenhaus Erlangen gGmbH,Kreisfreie Stadt Erlangen,Mittelfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,290,0,AUG|CHI|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.waldkrankenhaus.de,https://www.waldkrankenhaus.de/karriere/karriere-im-waldkrankenhaus.html,
56202,Klinikum am Europakanal,Erlangen,"KU Bezirkskliniken Mittelfranken, AöR",,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,363,25,NEU|PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.bezirkskliniken-mfr.de,,
56301,Klinikum Fürth,Fürth,"Klinikum Fürth, AöR der Stadt Fürth",Kreisfreie Stadt Fürth,Mittelfranken,Plan-KH,Schwerpunkt (II),oeffentlich,771,28,AUG|CHI|GUG|HNO|INN|KIN|KJP|NCH|NEU|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinikum-fuerth.de,https://jobs.klinikum-fuerth.de/de/jobs/203/form,dvinci
56303,Psych. Tagesklinik Fürth des Klinikums am Europakanal,Fürth,"KU Bezirkskliniken Mittelfranken, AöR",Kreisfreie Stadt Fürth,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,100,20,PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
56304,Medic-Center Klinik Fürth,Fürth,Medic-Center Klinik GmbH & Co. KG,Kreisfreie Stadt Fürth,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,6,0,INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.medic-center-nuernberg.de,https://recruitingapp-5610.de.umantis.com/Jobs/1?lang=ger&ContentOnly=&message=,umantis
56401,Klinikum Nürnberg - Betriebsstätte Nord,Nürnberg,KU Klinikum Nürnberg,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Maximalversorgung (III),oeffentlich,,208,AUG|CHI|GYN|HNO|HUG|INN|KJP|NUK|PSO|PSY|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-nuernberg.de,https://karriere.klinikum-nuernberg.de/freie-stellen,typo3_jobs
56402,St. Theresien-Krankenhaus Nürnberg,Nürnberg,Martha-Maria Krankenhaus gGmbH; Nürnberg,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,180,0,CHI|GUG|HNO|INN|MKG|NUK|STR|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kh-nuernberg.martha-maria.de,,
56403,Krankenhaus Martha-Maria Nürnberg,Nürnberg,Martha-Maria Krankenhaus gGmbH; Nürnberg,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,300,39,CHI|HNO|INN|NEU|PSO|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://kh-nuernberg.martha-maria.de,https://kh-nuernberg.martha-maria.de/karriere-ausbildung/stellenangebote,concludis
56404,Klinik Hallerwiese Nürnberg,Nürnberg,DIAKONEO KdöR,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Grundversorgung (I),freigemeinnuetzig,279,6,CHI|GUG|HNO|INN|KCH|KIN|MKG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.klinik-hallerwiese.de,https://www.diakoneo.de/karriere/,
56405,Klinik am Birkenwald,Nürnberg,Klinik am Birkenwald GmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Grundversorgung (I),privat,40,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinik-am-birkenwald.de,https://www.klinik-am-birkenwald.de/karriere/,
56407,"Klinik Dr. Erler, Nürnberg",Nürnberg,Kliniken Dr. Erler gGmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Fachkrankenhaus,freigemeinnuetzig,220,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.erler-klinik.de,https://karriere.erler-klinik.de/stellen-bewerbung/stellenangebote/,pi_asp
56408,Maximilians-Augenklinik Nürnberg,Nürnberg,Maximilians-Augenklinik GmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,22,0,AUG,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.maximilians-augenklinik.de,https://maximilians-augenklinik-ggmbh.jobs.personio.de/,personio
56409,Internistische Klinik Dr. Steger Nürnberg,Nürnberg,Internistischen Klinik Dr. Steger GmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,25,12,INN|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinik-steger.de,https://klinik-steger.de/stellenangebote/,
56410,Klinikum Nürnberg - Betriebsstätte Süd,Nürnberg,KU Klinikum Nürnberg,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Maximalversorgung (III),oeffentlich,957,61,CHI|GUG|HCH|INN|KCH|KIN|KJP|MKG|NCH|NEU|PSY|HD,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.klinikum-nuernberg.de,https://karriere.klinikum-nuernberg.de/freie-stellen,typo3_jobs
56412,310Klinik Nürnberg,Nürnberg,310Klinik GmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,41,0,CHI,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.310klinik.com,https://www.310klinik.com/tucherhof-nuernberg-ape-mobil-stellen-jobs-karriere/,
56413,KIRINUS Tagesklinik Nürnberg,Nürnberg,KIRINUS Tagesklinik GmbH,Kreisfreie Stadt Nürnberg,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,0,40,PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
56501,Diakoneo Krankenhaus Schwabach,Schwabach,Krankenhaus Schwabach gGmbH,Kreisfreie Stadt Schwabach,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,170,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.krankenhaus-schwabach.de,https://www.navicare.med/karriere/mitarbeiter-geb%C3%A4udereinigung-(m%2Fw%2Fd)-,
57102,ANregiomed Klinik Dinkelsbühl,Dinkelsbühl,"ANregiomed gKU, AöR des Landkreises Ansbach und der Stadt Ansbach",Landkreis Ansbach,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,130,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.anregiomed.de,https://www.anregiomed.de/karriere-jobs/,umantis
57103,ANregiomed Klinik Rothenburg o.d.T. Rothenburg o.d.,Tauber,"ANregiomed gKU, AöR des Landkreises Ansbach und der Stadt Ansbach",Landkreis Ansbach,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,145,0,CHI|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
57201,Kreiskrankenhaus St. Anna Höchstadt a.d. Aisch,Höchstadt,Landkreis Erlangen-Höchstadt,Landkreis Erlangen-Höchstadt,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,80,0,CHI|HNO|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kreiskrankenhaus-hoechstadt.de,https://www.kreiskrankenhaus-hoechstadt.de/karriere/,
57202,m&i-Fachklinik Herzogenaurach,Herzogenaurach,m&i - Klinikgesellschaft in Herzogenaurach GmbH,Landkreis Erlangen-Höchstadt,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,62,0,CHI|NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.fachklinik-herzogenaurach.de,https://www.fachklinik-herzogenaurach.de/jobs,softgarden
57401,Krankenhaus Lauf a.d. Pegnitz,Lauf an der Pegnitz,Krankenhäuser Nürnberger Land GmbH,Landkreis Nürnberger Land,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,178,0,CHI|GUG|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kh-nuernberger-land.de,https://www.kh-nuernberger-land.de/ueber-uns/wir-stellen-uns-vor/,
57403,Krankenhaus Altdorf b. Nürnberg,Altdorf,Krankenhäuser Nürnberger Land GmbH,Landkreis Nürnberger Land,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,79,0,CHI|INN,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",,,
57407,Frankenalb-Klinik Engelthal,Engelthal,"KU Bezirkskliniken Mittelfranken, AöR",Landkreis Nürnberger Land,Mittelfranken,Plan-KH,Fachkrankenhaus,oeffentlich,191,20,PSO|PSY,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.bezirkskliniken-mfr.de,https://jobs.bezirkskliniken-mfr.de/index.php?ac=start,
57408,"Krankenhaus Rummelsberg, Schwarzenbruck",Schwarzenbruck,Krankenhaus Rummelsberg GmbH,Landkreis Nürnberger Land,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,300,0,CHI|INN|KCH|NEU,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.krankenhaus-rummelsberg.de,https://www.sana.de/rummelsberg/karriere,typo3_jobs
57409,KIRINUS PsoriSol Klinik,Hersbruck,PsoriSol Hautklinik GmbH,Landkreis Nürnberger Land,Mittelfranken,Plan-KH,Fachkrankenhaus,privat,142,8,HUG|PSO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",https://www.kirinus.de,https://karriere.kirinus.de/stellenangebote,
57501,Klinik Neustadt a.d. Aisch,Neustadt,"KU Kliniken des Landkreises Neustadt a.d. Aisch-Bad Windsheim, AöR",Landkreis Neustadt / Bad Windsheim,Mittelfranken,Plan-KH,Grundversorgung (I),oeffentlich,181,0,CHI|GUG|HNO|INN|URO,ok,"Krankenhausplan Bayern 2026 (51. Fortschreibung), StMGP",http://www.kliniken-nea.de,https://www.kliniken-nea.de/orthopaedie-ihre-anlaufstellen/,
